,ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,DF_ACE,AVR_DF,DF_PFS,DF_PSS,WIN,Break,H2H,DF_POINT,DF_RANK,PPM,complet,FATIGUE
3585,1687,29716,12991,1,2016-05-29 00:00:00,5.8512063265,-2.4049906875,0.0231689143,-0.0433741293,0.1478049521,-0.0574751157,0,202,-593,-0.0704006338,615.4596981722,0
3586,22429,10844,12992,1,2016-05-29 00:00:00,-1.7856875834,0.1030173565,-0.028823573,-0.0258558849,0.0683044059,0.0092367415,0,-263,540,0.0300763035,-211.7786777892,0
3587,20465,25533,12992,1,2016-05-29 00:00:00,-1.3547058237,-2.448600224,-0.014162427,-0.0104010093,0.0475923852,0.0201173052,0,-9,132,0.0044798516,-42.2457964212,0
3588,29959,19474,12992,1,2016-05-29 00:00:00,2.0505055939,-1.4988179669,0.0196128543,0.0268990675,0.0059101655,-0.0472590424,0,37,-214,-0.0728918467,-53.9172449572,0
3589,28895,13796,12992,1,2016-05-29 00:00:00,1.0926742534,0.5187257856,0.0654748546,0.0769215812,-0.1334481274,0.0294106189,0,-627,708,-0.0424234109,-43.8739726597,0
3590,28171,12202,12993,1,2016-05-29 00:00:00,0.1385688909,-2.7217624031,-0.0529681656,-0.0706115074,0.2176684882,0.0368829195,0,-65,440,0.0124382303,61.5076858173,0
3591,29183,21560,12993,1,2016-05-29 00:00:00,0.253549132,-1.9035087719,0.0294770316,0.0635122304,-0.149122807,0.0472266525,0,0,0,0.030966809,-18.5462724611,0
3592,8158,31201,12993,1,2016-05-29 00:00:00,0.6228070175,-1.5877192982,-0.081615599,-0.1984205899,0.4561403509,0.0554678022,0,1,-28,0.0668271419,146.1082629602,0
3593,22189,5993,13209,12,2016-05-29 00:00:00,-2.1437237309,0.8873149929,0.0043746176,0.0096180433,-0.06,-0.0265840891,0,34,-326,-0.0052005879,33.9017585631,0
3594,28063,49942,12814,6,2016-05-29 00:00:00,-0.4484197973,0.0531061067,-0.0141870076,-0.0542304444,0.0217650566,0.0320134699,0,0,0,0.0256120563,59.4100662365,0
3595,1092,7295,12814,7,2016-05-29 00:00:00,-0.8082663909,0.6078640711,-0.0215957359,-0.023396944,0.1249635462,0.0167545339,0,165,-5,0.0048543787,91.0557225283,0
3596,33614,36519,12815,4,2016-05-29 00:00:00,1.0232733184,0.6389160079,0.0578839174,0.062495559,-0.1,-0.060617785,0,0,0,-0.0853936725,3.2662003921,0
3597,30978,29657,12815,4,2016-05-29 00:00:00,-4.2447772022,0.6666666667,0.0424836601,0.075,-0.1666666667,-0.0912698413,0,0,0,-0.0216589728,-9.4654961759,0
3598,31859,46776,12815,4,2016-05-29 00:00:00,0.6859995066,-0.7142857143,-0.1508451866,-0.2108516484,0.4285714286,-0.0843628594,0,0,0,0.0766917829,2.5206023694,0
3599,28742,36617,12815,4,2016-05-29 00:00:00,-0.1612903226,-0.2903225806,-0.1418131862,-0.2159871967,0.4838709677,-0.0092399325,0,8,-37,0.1681256866,26.9733238457,0
3600,20694,32817,12991,1,2016-05-29 00:00:00,0.2506119003,1.364516129,-0.0781174266,-0.1459012415,0.3483870968,0.0352138362,0,54,-409,0.0067754357,188.3152116334,0
3601,11489,26845,12991,1,2016-05-29 00:00:00,0.1220029611,0.9634920635,-0.0252769065,-0.0493074292,0.0944444444,-0.0051105958,0,-10,-16,0.0252939799,149.0630848435,0
3602,7818,27482,12991,2,2016-05-29 00:00:00,-0.1803355079,-0.3068499534,-0.0054276689,-0.0222895671,0.0248136067,0.0182981579,0,540,-767,0.0080285676,445.0437138482,0
3603,1823,18076,12991,2,2016-05-29 00:00:00,-0.9978250824,1.3364128381,-0.0018475242,-0.0198671426,0.0271204951,0.0125132694,0,219,-682,0.0256757768,140.8380694261,0
3604,10411,18748,12991,2,2016-05-29 00:00:00,1.7804255319,-0.0665066058,-0.0173092368,-0.0142345784,0.074893617,-0.0493098329,0,82,-462,-0.0234310742,100.2889678498,0
3605,23142,20750,12991,2,2016-05-29 00:00:00,-2.2079615649,-1.0761839396,-0.0464755821,-0.0195599274,0.0113246397,0.0128192348,0,-4,19,-0.0036033934,-20.2452248221,0
3606,13269,24646,12992,1,2016-05-29 00:00:00,1.2449546082,-1.2368082368,-0.0559589682,-0.0520972413,0.157014157,-0.0213575488,0,49,-402,0.0217536136,378.3019709546,0
3607,10011,7245,12992,1,2016-05-29 00:00:00,1.599499071,-0.1010371651,-0.0044549891,-0.0119305342,0.0239412273,0.0102536351,0,47,-358,-0.022006538,139.8958106295,0
3608,882,21070,12992,1,2016-05-29 00:00:00,-1.3071011928,0.0873189996,-0.0173388133,-0.0298946504,0.0500219394,-0.0006501056,0,537,-489,-0.02607076,143.2989019981,0
3609,26965,48442,12992,1,2016-05-29 00:00:00,0.4202279793,1.1052631579,0.0264848474,0.0184383054,0,0.0029840408,0,4,-17,-0.0516425987,74.2924483293,0
3610,11310,23075,12992,2,2016-05-29 00:00:00,0.212639963,-1.2112198304,-0.0423792216,-0.0574875541,0.1569471624,0.0908602247,0,15,-136,0.0222238089,-5.519474514,0
3611,20846,22600,12993,1,2016-05-29 00:00:00,1.0783475783,-0.2179487179,0.0187060886,-0.0218259551,0.0398860399,-0.0359025467,0,-2,-41,0.0024002179,91.4762576418,0
3612,6228,970,12993,2,2016-05-29 00:00:00,0.4912144703,-0.5249853208,0.0153723979,0.0118871505,-0.0240310078,-0.0314186923,0,35,-33,-0.0085368914,155.6986005863,0
3613,7889,11492,12993,2,2016-05-29 00:00:00,2.6312169312,-1.6375661376,0.0287050429,0.017877212,-0.0235449735,-0.0842586665,0,-39,112,-0.0176497356,77.8899223948,0
3614,20653,7801,12991,2,2016-05-29 00:00:00,2.6400990288,-0.9218648226,-0.0261361943,-0.0706127836,0.1746550472,0.0358339217,0,-110,445,0.0238712258,39.8245670401,0
3615,13674,23348,12991,2,2016-05-29 00:00:00,1.9561632828,1.1080626162,0.00159268,-0.0486209886,0.0903271693,-0.0547546318,0,56,-428,-0.0130624865,329.9481114218,0
3616,20694,6254,12991,2,2016-05-29 00:00:00,-1.2766318974,0.1737876522,-0.0267179706,-0.0462411884,0.1179235206,0.0168200651,0,-5,15,0.0403596865,-35.7394973055,0
3617,12871,26922,12992,2,2016-05-29 00:00:00,1.0602337764,0.6988670244,0.0326963126,-0.0117323927,-0.0137149672,-0.0021387296,0,-18,1,-0.0226269478,133.2667704877,0
3618,29959,28895,12992,2,2016-05-29 00:00:00,0.9646431581,-0.3200740056,-0.0606498215,-0.1156856974,0.2257169288,-0.0232908544,0,30,-198,-0.005092896,16.8237858504,0
3619,5904,19584,12992,2,2016-05-29 00:00:00,1.238155838,-2.0865388386,0.0002510731,-0.0048187505,0.0286624204,0.0108718731,0,124,-247,-7.33339384504372E-05,-23.2217242794,0
3620,31392,10404,12992,2,2016-05-29 00:00:00,0.2143589744,-0.1107692308,-0.0215884492,-0.0287991893,0.0871794872,0.031243618,0,-20,256,0.0081933158,-0.6128837872,0
3621,7462,28171,12993,2,2016-05-29 00:00:00,-1.2633930821,-1.2518662889,0.0293751068,0.1010540376,-0.1635194024,-0.0315939623,0,96,-524,-0.0096694386,-14.5390602787,0
3622,11521,29183,12993,2,2016-05-29 00:00:00,-1.6742117163,1.2561608301,-0.0901343468,-0.1342177465,0.304150454,-0.0213027283,0,122,-572,0.0039934332,272.1123463178,0
3623,7317,14965,12993,2,2016-05-29 00:00:00,2.7514104858,-0.6184119994,0.0049637701,-0.0133610034,0.0494702078,-0.0011896107,0,9,-25,-0.01834793,300.0727227495,0
3624,3685,18612,13216,12,2016-05-29 00:00:00,0.3526656156,0.2395555421,0.0756607002,0.0899718061,-0.1813812294,-0.0889893923,0,545,-725,-0.0706163179,62.0500202011,0
3625,674,8806,12814,7,2016-05-29 00:00:00,1.8339857651,-0.5857279057,0.0328660835,0.0468051157,-0.060510083,-0.0054990771,0,335,-6,-0.0146935192,185.6281028459,0
3626,1075,5837,12814,7,2016-05-29 00:00:00,-11.4750541617,0.3060039548,-0.0703536234,-0.1056193964,0.1639721914,0.1362760262,0,5580,-14,0.1174014314,-666.166627727,0
3627,34337,50137,12815,4,2016-05-29 00:00:00,3.3008633408,-0.6875,-0.1416825147,-0.2886891234,0.625,0.1799038176,0,6,-18,0.1481114948,20.0641693521,0
3628,44555,46717,12815,4,2016-05-29 00:00:00,4.0909090909,-0.8636363636,0.1180697438,0.1735180753,-0.3636363636,0.530922865,0,0,0,-0.074893313,3.6493801653,0
3629,34233,40605,12815,4,2016-05-29 00:00:00,2.6666666667,1.75,0,0,0,-0.25,0,0,0,-0.0193536432,0,0
3630,11489,1687,12991,2,2016-05-29 00:00:00,-2.9977973568,0.9467437882,-0.018473383,-0.0161033365,0.0489930774,0.0511336676,0,-139,196,0.0282203334,-368.3995778922,0
3631,22429,882,12992,2,2016-05-29 00:00:00,0.0390990108,0.7670604832,0.0021574654,0.0185965708,-0.0708869688,-0.0499813484,0,-554,615,0.0214988774,-178.5838617344,0
3632,26965,20465,12992,2,2016-05-29 00:00:00,-1.4534562312,0.9368421053,-0.0052069484,0.0172706362,-0.0263157895,-0.0001043808,0,3,11,0.0138483535,-77.7369479838,0
3633,12896,8158,12993,2,2016-05-29 00:00:00,1.5825069921,-0.3518942283,-0.0061311995,0.0109472575,-0.0358504958,-0.0826038052,0,161,-602,-0.0620754466,404.6098122731,0
3634,20846,14891,12993,2,2016-05-29 00:00:00,-1.0835486649,0.8720930233,0.0222191432,0.0262299853,-0.06416882,0.0038882677,0,-45,288,-0.0099781173,-282.9300153,0
3635,36767,48871,12815,4,2016-05-29 00:00:00,3.6666666667,3.1666666667,-0.0857142857,-0.183908046,0.3333333333,0.1694444444,0,0,0,-0.078921415,6.8722222222,0
3636,33648,38275,12815,4,2016-05-29 00:00:00,1.7649369577,-1,-0.2099647466,-0.3100166096,0.6944444444,0.0234643828,0,14,-103,0.1545554672,58.232790328,0
3637,39310,28992,12815,4,2016-05-29 00:00:00,1.6547619048,0.8333333333,-0.0533248132,-0.1504367656,0.2142857143,0.1690060472,0,0,0,0.0074663374,11.0047088568,0
3638,40434,46722,12815,4,2016-05-29 00:00:00,1.0325525381,-0.2,-0.1734920242,-0.2544155584,0.56,-0.1809365079,0,20,-158,-0.0001908994,35.4917223091,0
3639,37577,38936,12815,4,2016-05-29 00:00:00,,,,,,,0,0,0,,,0
3640,24877,3316,12993,2,2016-05-29 00:00:00,1.9262319802,0.8235442195,0.0383309187,0.0435562482,-0.0565172809,-0.0548434161,0,-172,347,-0.0165732273,-418.1112662342,0
3641,11388,13231,13215,12,2016-05-29 00:00:00,-1.2981301911,-1.8243902439,-0.028847756,-0.0444527702,0.106271777,0.003822216,0,-93,369,0.0009129409,-68.9554783087,0
3642,17123,29922,13221,4,2016-05-30 00:00:00,2.5453673262,1.7358796296,-0.0453552589,-0.0909894211,0.2407407407,0.0243036093,0,8,-131,0.0301790007,239.2907618113,0
3643,34537,19942,13221,4,2016-05-30 00:00:00,-2.3601337063,-1.1991335425,0.017058601,0.0289158074,-0.0632478632,0.0172137122,0,6,-61,0.0240640324,-46.3234174748,0
3644,10411,20653,12991,3,2016-05-30 00:00:00,-0.3889862328,2.0271589487,0.0366591475,0.0740157757,-0.1733416771,-0.0552243661,0,83,-393,-0.0439219578,-19.9158960314,0
3645,9043,9839,12991,4,2016-05-30 00:00:00,-1.2629380754,-0.7920429931,-0.0126239434,0.00460477,-0.006515444,0.0407890489,0,239,-55,0.0147532457,0.2548982294,0
3646,25294,20168,13221,4,2016-05-30 00:00:00,0.3216783217,-0.0034965035,-0.0140662554,-0.0541441365,0.0874125874,0.0475859108,0,0,0,-0.0310310436,14.1052339817,0
3647,28075,23973,13221,4,2016-05-30 00:00:00,-3.0946317607,-1.3719298246,-0.0388590249,-0.0544130916,0.0631578947,-0.0203372067,0,0,0,0.0209751195,-11.3581582547,0
3648,17830,32203,13221,4,2016-05-30 00:00:00,1.620980903,-0.4536785304,-0.0297303049,-0.047156577,0.1239631336,0.055710182,0,12,-121,0.0266965444,78.5637649103,0
3649,7818,1823,12991,3,2016-05-30 00:00:00,2.2124848729,-1.3224049277,-0.0079770923,-0.0108144642,0.0357503025,-0.0388265095,0,321,-104,-0.0372353013,498.6206662647,0
3650,13674,23142,12991,3,2016-05-30 00:00:00,0.737576286,0.3845656612,0.015062081,0.0003778145,0.0345829701,-0.0351855443,0,55,-425,0.0057000231,292.990542857,0
3651,20694,11489,12991,3,2016-05-30 00:00:00,-2.0493880997,-0.335483871,-0.030409607,-0.016378413,0.0412442396,-0.0023539963,0,-23,80,0.0046249466,-75.0743410198,0
3652,7757,6431,12991,4,2016-05-30 00:00:00,-2.4730808362,0.7362769493,-0.0140416501,-0.0264374425,0.0190878576,0.0803895043,0,-293,110,0.0537151947,-159.5212665003,0
3653,13269,10011,12992,2,2016-05-30 00:00:00,0.4693000693,-0.3353430353,-0.0328510235,-0.0532328047,0.100970201,-0.0103990242,0,0,-2,0.0176199694,203.8335155739,0
3654,6228,24877,12993,3,2016-05-30 00:00:00,-2.0592563395,0.072986467,-0.0427895849,-0.0416872131,0.0511102352,0.0334036994,0,180,-356,0.0210558539,332.058223455,0
3655,7889,7462,12993,3,2016-05-30 00:00:00,1.487522604,0.9379144063,-0.0040739924,-0.0370439537,0.042676311,-0.0361218435,0,-42,120,-0.005414853,82.3469396216,0
3656,7317,20846,12993,3,2016-05-30 00:00:00,-1.5487617795,-0.6222879684,-0.0260037814,-0.0137099374,0.0399956169,0.0006478451,0,64,-342,0.007212678,255.7956505956,0
3657,3054,11881,12991,4,2016-05-30 00:00:00,-1.2391249815,-1.5120857134,-0.0096146053,0.0096061775,0.0176310496,0.0190032837,0,141,-33,0.0237737895,-133.9539320232,0
3658,12896,11521,12993,3,2016-05-30 00:00:00,4.9680818571,1.47089231,0.0394245853,0.0208184882,-0.0505272656,-0.0549073487,0,40,-58,-0.0513816758,271.5060550715,0
3659,23238,25926,13227,4,2016-05-30 00:00:00,-0.7256214748,1.7083333333,-0.087395456,-0.0912907602,0.2569444444,0.0287839379,0,3,-12,0.0162870703,-2.8032365116,0
3660,28812,17747,13227,4,2016-05-30 00:00:00,-0.4476977578,-0.5,-0.1357142857,-0.1819444444,0.3333333333,-0.085515873,0,0,0,-0.0163152598,-0.5210420564,0
3661,25795,1264,12991,4,2016-05-30 00:00:00,0.1402894491,1.5364145658,0.0039408024,-0.0178781474,-0.0336134454,-0.1031851733,0,-303,740,-0.0327816894,-570.9057661017,0
3662,25543,20104,12991,4,2016-05-30 00:00:00,2.0231093544,-0.0479841897,0.018915032,-0.0122570234,0.0164953887,-0.0040014767,0,-54,345,-0.0018203559,-36.5927409201,0
3663,13269,22429,12992,3,2016-05-30 00:00:00,1.2360865538,-0.8807779742,-0.0138279631,-0.0230244316,0.071566894,0.0232467289,0,38,-215,-0.0058796794,294.3424603281,0
3664,12871,26965,12992,3,2016-05-30 00:00:00,0.5022526409,0.0807833537,-0.0106018926,-0.0270847674,0.0503875969,0.0162206832,0,67,-461,0.0081333319,87.6129111906,0
3665,5904,29959,12992,3,2016-05-30 00:00:00,-1.3919539499,-0.9746930916,0.0162004544,0.0586581398,-0.1170212766,-0.0293033419,0,134,-338,0.020695599,24.6019087945,0
3666,31392,11310,12992,3,2016-05-30 00:00:00,1.4241814841,0.4185458377,0.0577259356,0.0596625234,-0.1173867229,-0.0885374474,0,-13,189,-0.0376678577,19.8117965744,0
3667,17009,34548,13223,4,2016-05-30 00:00:00,1.4346346587,-0.5044750118,0.0725007387,0.1350795698,-0.1777777778,-0.114980575,0,0,0,0.0147102762,-3.5845930031,0
3668,22428,38274,13223,4,2016-05-30 00:00:00,2.9189189189,-2.5893356746,-0.1227261188,-0.243464176,0.5540540541,0.3522998585,0,6,-43,0.1600780142,160.5704818455,0
3669,13637,31663,13223,4,2016-05-30 00:00:00,2.3464912281,-1.2236842105,-0.0472925315,-0.0571933765,0.1403508772,-0.0294386717,0,65,-453,0.0913383954,110.7624843358,0
3670,17264,30565,13223,4,2016-05-30 00:00:00,0.2321699971,-0.8630952381,0.0139319312,0.1596416233,-0.0416666667,-0.0642708978,0,34,-329,-0.0063602267,20.1575925337,0
3671,9887,11005,13228,4,2016-05-30 00:00:00,-1.0956857636,-1.4917989418,-0.0089001798,0.024034536,-0.041005291,-0.0292027779,0,-47,118,-0.0084519672,-87.3992049081,0
3672,24009,13626,13228,4,2016-05-30 00:00:00,-1.2973537447,-0.286885271,0.0083921257,-0.0108096511,-0.0113636364,-0.0060558549,0,-32,271,-0.0147203066,-40.0753492128,0
3673,14465,18380,13228,4,2016-05-30 00:00:00,-0.9842431507,-0.5412280702,-0.0654241001,-0.0457170512,0.1026315789,0.0621044575,0,71,-414,0.0613852024,76.1293164149,0
3674,17357,12535,13228,4,2016-05-30 00:00:00,-0.0051132241,0.5432768362,-0.0072961521,0.0056665145,-0.030960452,0.0328675366,0,-67,438,-0.0053669819,20.2416051957,0
3675,19879,24255,13230,4,2016-05-30 00:00:00,4.3405549007,1.6428571429,-0.0526545946,-0.0833468036,0.2142857143,-0.0951072892,0,0,0,0.0455794001,40.6521951794,0
3676,9833,30856,12991,4,2016-05-31 00:00:00,0.5389444174,-0.0756338372,0.0740698619,0.1001717248,-0.1451121404,-0.0492570157,0,443,-746,-0.0642599601,462.3964662114,0
3677,50271,44820,12991,4,2016-05-31 00:00:00,-0.8153846154,0.2153846154,0.01432166,0.0431142575,-0.1076923077,0.1088748004,0,0,0,0.0033378081,9.3667854795,0
3678,728,34539,12991,4,2016-05-31 00:00:00,3.8833641068,-1.8861843588,0.0152526666,0.028439479,-0.0027045301,-0.1007300153,0,2575,-852,-0.0621285692,367.9457701478,0
3679,7818,11701,12991,4,2016-05-31 00:00:00,0.7614918068,0.303522026,0.0031692576,-0.0045588128,0.0349276442,0.0293144011,0,42,-7,0.0100174395,220.9062731092,0
3680,14982,6081,12991,4,2016-05-31 00:00:00,-2.9216805444,0.1934595756,-0.0136226611,0.0324577647,-0.0244426538,-0.0144521104,0,-904,709,0.0173119071,-513.2848536628,0
3681,26218,10411,12991,4,2016-05-31 00:00:00,-0.4288609061,-0.4736575481,-0.0420229258,-0.0826411287,0.1089159068,0.0426439464,0,-81,407,0.0310182331,88.0999285518,0
